external_gene_name,siRNAaRNF4_untreated_1,siRNAaRNF4_7d_of_osteogenesis_1,scrambled_untreated_1,scrambled_7d_of_osteogenesis_1,siRNAaRNF4_untreated_2,siRNAaRNF4_7d_of_osteogenesis_2,scrambled_untreated_2,scrambled_7d_of_osteogenesis_2,siRNAaRNF4_untreated_4,siRNAaRNF4_7d_of_osteogenesis_4,scrambled_untreated_4,scrambled_7d_of_osteogenesis_4
OAS1,10.43376008,13.44584767,20.02000004,2473.908894,10.71175005,7.350574283,14.239818,443.1509754,3.312861132,7.580419901,21.5665148,6.893994986
GCN1,4917.431124,5110.382532,4166.890008,5501.039762,5010.177636,5814.304258,5232.658456,6507.485702,6409.282004,6943.664629,5747.476194,5394.058648
RPLP0,34773.63558,31350.91468,26845.91005,23053.58817,34589.2147,28669.33987,26452.83525,43370.81322,36366.38093,33420.17624,26383.39588,24595.8044
PXN,4641.979858,4835.703072,3307.850006,5064.520007,5094.897841,5669.392937,6436.397738,9467.692801,8543.86886,7467.661155,5958.82804,6891.040417
SIRT4,18.78076814,19.20835381,27.30000005,22.27141604,16.5545228,37.80295346,16.1384604,16.5663916,34.23289837,29.37412712,18.33153758,16.74255925
RPH3A,0.0,0.0,0.0,1.781713283,0.0,3.150246121,0.0,0.0,0.0,0.0,0.0,0.0
KIF16B,664.6305168,698.2236611,447.7200008,315.3632511,688.4733894,767.6099716,374.9818741,343.7526258,1035.821247,1140.853195,561.8077106,486.5190747
TRMT6,332.8369464,257.3919411,396.7600007,572.8208205,360.3043198,328.6756787,495.5456665,500.0979465,447.2362528,402.7098072,539.16287,497.3524954
CHGB,2.086752015,1.920835381,0.0,0.0,3.895181836,3.150246121,0.9493212,1.035399475,8.834296352,1.895104975,1.07832574,0.984856427
PEBP1,2416.458834,2857.24263,5101.46001,3787.031583,2083.922282,2181.020398,5014.31458,6534.406088,855.8224591,1128.535013,3206.940751,4083.214745
TBX5,5.216880038,10.5645946,5.46000001,4.454283208,7.790363671,8.400656324,8.543890802,5.176997376,12.14715748,8.527972389,9.70493166,7.878851413
BRAP,949.4721669,941.2093368,722.5400014,974.5971659,982.559618,938.7733442,671.1700886,677.1512568,1130.789933,1180.6504,857.2689633,778.036577
ERP29,2113.879791,1893.943686,2588.950005,2189.725625,1848.263781,1612.926014,1677.450561,2126.710522,877.9082,851.8496864,1202.3332,1469.405788
NOS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895104975,0.0,0.0
FUS,3599.647226,3151.130443,3653.650007,5132.225112,4131.814132,3968.260031,6378.489145,8781.222949,5189.04482,5615.196042,4924.713655,4660.340611
IGBP1,844.0911901,825.959214,1146.600002,964.7977428,924.1318905,910.4211291,1082.226168,1236.266973,1017.048368,1164.542007,1064.307505,1189.706563
FXYD5,845.1345661,662.6882065,667.0300013,1546.52713,1009.825891,821.1641557,2156.857767,2712.746625,1627.719103,922.9161229,2048.818906,1649.634515
ZNF302,1426.295002,1526.10371,1058.330002,787.5172711,1288.331392,1168.741311,496.4949877,207.079895,817.1724126,872.6958411,601.7057629,685.4600729
GRAMD1A,724.1029493,598.3402213,1281.280002,1309.559263,653.4167529,581.7454504,1107.857841,2033.524569,610.6707354,578.0070174,1035.19271,1233.040246
FXYD3,2.086752015,0.0,1.820000003,0.0,3.895181836,1.05008204,0.0,1.035399475,1.104287044,0.0,1.07832574,0.984856427
HEPH,1844.688781,1161.144988,3007.550006,1140.296501,1520.094711,927.2224417,1172.411682,595.3546983,268.3417517,254.8916192,934.9084166,643.1112466
CDIP1,1600.538796,1501.13285,1177.540002,1139.405645,1813.207144,1775.68873,1491.383606,1720.833928,3043.415093,2791.489629,1611.018656,1277.358785
CMTM1,7.303632053,34.57503686,38.22000007,34.74340902,14.60693188,12.60098449,22.78370881,20.7079895,14.35573157,7.580419901,18.33153758,27.57597994
KCNH4,0.0,1.920835381,2.730000005,1.781713283,0.973795459,3.150246121,2.847963601,1.035399475,9.938583396,3.79020995,4.31330296,1.969712853
GANAB,10284.55731,9157.58268,11189.36002,11026.13265,10550.1,10595.32779,13318.02712,12569.74963,10989.86466,9712.412998,13413.29388,12019.18783
GMIP,177.3739213,173.835602,278.4600005,378.6140727,173.3355917,220.5172285,386.3737285,688.540651,289.3232055,289.0035087,452.8968108,482.579649
RBM41,326.5766904,329.4232679,322.1400006,383.9592125,311.6145468,336.026253,287.6443237,181.1949082,371.0404468,343.0140005,380.6489862,381.1394371
BIRC5,20.86752015,3.841670763,60.97000011,946.0897533,39.92561381,17.85139469,1074.631599,2284.091242,67.36150969,61.59091169,212.4301708,491.4433569
LAG3,1.043376008,1.920835381,1.820000003,7.126853132,3.895181836,2.100164081,4.746606001,4.141597901,1.104287044,2.842657463,4.31330296,5.90913856
MLF2,4596.071313,4220.075333,3492.580007,4043.598296,4788.152271,4653.963603,6254.128067,8036.770727,6302.16616,5525.178555,6113.02862,4686.931734
OTUB2,132.508753,159.4293366,61.88000012,96.21251729,188.916319,215.2668183,98.72940483,127.3541355,362.2061504,342.066448,117.5375057,96.51592981
DDX24,2815.028468,2469.233883,4714.710009,4979.888626,2576.662784,2198.871793,4766.541747,5593.227965,1744.77353,1753.919655,4038.329896,4005.411087
ZBTB25,480.9963395,532.0714006,356.7200007,240.5312932,443.0769338,485.1379027,198.4081309,170.8409134,277.1760481,332.5909232,177.9237471,229.4715474
NECAP1,747.0572214,747.2049633,707.9800013,861.4583724,749.8225033,789.6616944,940.7773095,1012.620687,784.0438013,794.0489846,930.5951137,762.2788742
ARHGAP4,36.51816027,59.54589682,28.21000005,16.03541955,22.39729555,37.80295346,11.3918544,20.7079895,40.85862063,61.59091169,12.93990888,14.7728464
ANKRD24,50.08204836,73.95216218,53.6900001,18.70798947,37.9780229,66.15516855,21.83438761,22.77878846,9.938583396,22.7412597,16.1748861,17.72741568
DHX32,1035.029,814.4342017,1735.370003,1792.403563,889.075254,736.1075104,1116.401732,977.4171046,707.8479952,613.0664595,1358.690432,1159.176014
RCOR1,466.3890754,546.477666,866.3200016,1207.110749,445.0245247,561.7938917,1029.064181,1006.40829,477.052003,499.360161,767.7679269,768.1880127
GPATCH2L,1045.46276,1158.263735,1559.740003,1564.344263,1011.773482,1038.531138,1381.262346,1041.611872,863.5524684,1032.832211,1261.641116,1498.951481
LTBP4,980.7734471,847.0884031,1146.600002,580.8385303,816.0405945,799.1124328,730.028003,772.4080085,585.2721333,540.1049179,800.1176991,837.1279626
BLVRB,885.8262304,813.473784,661.5700012,498.8797193,932.8960496,867.3677654,706.294973,1138.939423,1120.85135,910.5979406,535.9278928,485.5342183
SLC9A1,2123.270175,1976.539607,1077.440002,1564.344263,2003.097259,2276.577864,1278.735657,1296.320143,1679.620594,1506.608455,1372.708667,1302.965052
SPTLC1,1928.158862,2165.741892,2827.370005,2809.761847,1822.945099,2092.813507,2578.35638,2843.206959,1825.386484,1936.797285,3196.157494,3197.828817
PAPOLA,5919.072091,6342.598429,4448.990008,4688.578504,5963.52339,6105.176983,4196.949026,3126.906415,6598.115088,6292.69607,4967.846684,4399.353658
CCNK,1973.02403,1995.747961,1332.240003,1909.996639,2145.271396,2270.277372,1843.581771,2181.586694,2982.679306,3171.458176,1940.986332,1689.028772
PCBP4,945.2986629,856.6925801,1179.360002,834.7326731,1080.912959,1022.779907,1792.318426,1841.975666,1741.460668,1607.996571,1145.181936,1090.236064
RGS1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.947552488,1.07832574,0.0
YPEL3,1091.371304,822.1175432,949.1300018,430.2837579,1012.747277,932.4728519,605.6669258,506.3103434,850.3010239,835.7412941,779.6295101,787.8851413
MRPS33,598.8978284,525.3484768,591.5000011,514.0242822,550.1944343,538.6920868,621.8053862,742.3814237,426.254799,442.5070117,513.2830523,547.5801732
NDUFB2,886.8696065,853.811327,1217.580002,1518.910574,1027.354209,1024.880072,2421.718382,3413.71207,1241.218637,1052.730814,1967.944476,1941.152017
NUDC,1341.781546,1177.472089,1567.930003,2012.445153,1543.465802,1401.859524,2318.242371,3543.137004,2093.728235,2056.188898,2209.489441,1966.758284
MAEA,1055.89652,1234.136732,1880.970004,1840.509821,1090.650914,1234.89648,2592.596198,3128.977214,1276.555823,1303.832223,2509.263997,2351.837147
ICAM1,3129.084647,3641.903883,535.080001,3955.403488,2330.292533,3478.9218,192.7122037,1776.745499,1512.87325,1082.104941,534.8495671,659.8538058
STRN4,2440.456482,2302.121204,2075.710004,2560.321988,2410.143761,2168.419414,2121.732883,3123.800217,2210.782662,2144.311279,1983.041036,1986.455412
IRAK3,637.5027406,1467.518231,302.1200006,1122.479368,603.7531845,1185.542624,200.3067733,391.3810016,314.7218075,772.2552774,170.3754669,292.5023587
LYZ,12.52051209,7.683341525,7.280000014,3.563426566,7.790363671,8.400656324,1.898642401,0.0,0.0,1.895104975,0.0,0.0
MUL1,1186.318521,999.794816,1229.410002,1380.827794,1146.157255,1104.686307,1066.087708,1510.647834,1275.451536,1329.41614,1088.030672,993.7201344
TFAP4,70.94956852,58.58547913,78.26000015,90.86737744,64.27050029,70.35549671,62.65519922,83.86735749,72.88294491,45.48251941,37.7414009,53.18224704
PDCD7,518.5578758,472.5255038,515.060001,518.4785654,563.8275707,475.6871643,559.150187,608.8148914,437.2976694,477.5664538,584.4525511,530.8376139
SPG21,2099.272527,1878.577003,1901.900004,1433.388336,1943.695736,1815.591848,1798.963675,2048.020162,1709.436344,1601.363704,1682.188154,1595.467411
FETUB,2.086752015,0.960417691,0.0,0.0,3.895181836,4.200328162,1.898642401,3.106198426,13.25144453,11.37062985,5.3916287,1.969712853
DNAJB11,429.8709151,344.7899509,1161.160002,1306.886693,535.5875024,457.8357696,1421.133837,1506.506236,834.8410053,686.9755535,1731.791139,1361.071582
P3H2,179.4606733,120.0522113,541.450001,1289.960417,180.1521599,105.008204,2429.312951,3426.136864,227.4831311,130.7622433,2890.991309,2576.384412
THPO,34.43140825,28.81253072,6.370000012,4.454283208,21.4235001,21.00164081,8.543890802,1.035399475,4.417148176,13.26573483,7.54828018,11.81827712
CHRD,89.73033665,87.39800985,308.4900006,162.1359088,111.0126823,109.2085322,109.171938,93.18595277,78.40438013,123.1818234,171.4537927,130.9859047
FLT3LG,4.17350403,4.802088453,1.820000003,1.781713283,1.947590918,1.05008204,0.9493212,0.0,0.0,0.0,2.15665148,1.969712853
RAB11FIP3,1409.600986,1561.639165,1798.160003,1816.456692,1313.650074,1513.16822,1595.808938,2421.799373,1118.642776,1363.52803,1400.745136,1867.287785
GNPTG,1566.107387,1648.076757,1622.530003,1642.739647,1600.919734,1703.23307,1699.284948,1969.329802,1561.46188,1671.482588,1727.477836,1927.364027
ZNF268,613.5050925,764.4924818,581.4900011,523.8237052,645.6263892,665.7520137,427.1945401,215.3630908,781.8352272,745.7238078,462.6017425,575.1561531
GOLGA3,6104.79302,5869.112508,5012.280009,4633.345393,6155.361096,6137.729527,6361.401363,5845.865437,6547.317884,7416.493321,7866.386274,6373.990793
PABPC4,4994.640948,4862.594768,6470.100012,5229.328486,4748.226658,4498.551461,6931.943404,7521.141788,5258.614904,5408.629599,6822.566957,7027.93546
CERS4,135.638881,136.3793121,172.9000003,103.3393704,122.6982278,142.8111575,168.9791736,130.4603339,119.2630008,104.2307736,126.1641116,118.1827712
MCOLN1,651.0666287,530.1505652,691.6000013,782.1721313,713.7920714,671.0024239,629.3999558,957.7445146,769.6880697,778.8881448,717.0866171,735.6877507
USP48,1737.221053,2100.433489,2107.560004,1989.282881,1576.574848,1744.186269,1943.260497,1363.621109,1592.381917,1666.744826,1998.137596,2127.289881
EFNB1,1315.697146,1043.97403,1255.800002,1172.36734,1243.536801,1255.89812,824.0108018,694.7530479,1589.069056,1753.919655,738.6531319,587.9592867
PDPR,2775.38018,2956.165652,2321.410004,2221.796464,2726.627285,3104.042512,1772.382681,1743.612716,3194.702418,2998.056071,1953.926241,2110.547322
AARS,11802.6694,9103.79929,6178.900012,7188.322241,10704.93348,10521.82205,4664.015057,6801.539153,7529.029066,8788.549323,4741.398279,4785.417377
GLG1,8414.827501,8546.757029,8432.060016,7021.732049,8609.325652,9401.384508,7838.545151,5934.909792,8488.654507,8292.031819,8865.994235,7756.729216
KIF4A,14.60726411,13.44584767,47.32000009,596.8739498,17.52831826,7.350574283,554.403581,833.4965776,19.87716679,9.475524876,136.947369,261.9718095
TNRC6A,6712.037857,7167.597225,2421.510005,2552.304278,6837.991712,7671.899388,1827.443311,1402.966289,9227.42254,10629.64381,2166.356412,2277.972915
PLEKHG2,1142.496728,1503.053686,1716.260003,2462.327757,927.0532769,1298.951484,2205.273148,2766.587398,627.235041,1049.888156,1505.342733,1768.802142
DLL3,7.303632053,5.762506144,1.820000003,8.908566415,4.868977294,8.400656324,4.746606001,14.49559265,16.56430566,12.31818234,7.54828018,4.924282133
NAT14,654.1967568,575.2901967,509.600001,359.0152265,555.0634116,497.7388872,425.2958977,652.3016694,432.8805213,343.0140005,338.5942824,320.0783386
PITPNM2,797.1392698,706.8674203,695.2400013,563.0213975,854.0186174,769.7101357,461.3701033,468.0005628,1075.575581,982.6119297,461.5234167,460.9128076
EXOC1,1273.962105,1220.690885,1429.610003,1292.632987,1239.641619,1187.642788,1175.259646,793.115998,1321.831592,1459.230831,1292.912562,1342.359309
RBM27,440.3046752,504.2192876,340.3400006,412.466625,377.832638,426.3333084,318.9719233,253.6728714,405.2733452,461.4580615,362.3174487,367.3514471
POU4F3,2.086752015,0.960417691,1.820000003,1.781713283,2.921386377,2.100164081,1.898642401,3.106198426,2.208574088,6.632867413,1.07832574,1.969712853
OSBPL8,4402.003376,4607.123662,4073.160008,3902.842947,4553.467566,4671.814998,3745.072135,2210.57788,5843.887037,6564.643634,5572.787425,4954.812682
DTX2,296.3187862,252.5898526,212.0300004,325.1626742,265.8461603,227.8678028,346.5022381,410.0181922,366.6232986,300.3741386,284.6779954,239.3201117
NLRC4,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.969712853
PUS7,271.277762,271.7982065,386.7500007,538.0774115,264.8723648,225.7676387,424.3465765,374.81461,283.8017703,292.7937187,381.727312,420.5336942
LAMB4,2.086752015,12.48542998,0.910000002,0.890856642,3.895181836,28.35221509,0.0,5.176997376,6.625722264,33.16433707,2.15665148,2.95456928
NRCAM,443.4348032,1757.564374,96.46000018,1168.803914,408.9940927,2181.020398,45.56741761,417.2659885,236.3174274,1388.164394,81.95275624,475.685654
LAMB1,3403.492537,2818.825922,9555.910018,8634.18257,3080.115036,3262.6049,6464.877374,4838.421748,1879.496549,1899.842738,8213.607162,5025.722345
SLC26A4,17.73739213,18.24793612,20.02000004,3.563426566,33.1090456,22.05172285,26.58099361,16.5663916,33.12861132,36.95454702,43.1330296,32.50026208
DLD,2095.099023,2073.541794,2228.590004,2424.911778,2252.388896,2217.773269,2862.203419,2055.267958,2500.105868,2564.077031,3494.853723,3044.191215
WDR7,1080.937544,1137.134546,810.8100015,739.4110125,1053.646687,1086.834912,755.6596754,737.2044264,1208.090026,1201.496554,1024.409453,906.0679125
TXNL1,1374.126202,1101.599091,1693.510003,1789.730993,1346.75912,1187.642788,1887.250546,2005.568784,1550.41901,1349.314742,1860.111902,1604.331119
IL5RA,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,1.07832574,1.969712853
ABCC6,23.99764817,28.81253072,15.47000003,3.563426566,20.44970464,27.30213305,5.695927202,4.141597901,22.08574088,28.42657463,4.31330296,2.95456928
CMTM6,3646.599147,4210.471156,4619.160009,3924.223506,3178.468378,3277.306048,3990.946326,3344.340305,1786.736437,2152.839252,3881.972664,4366.853395
ITGA6,235.8029777,767.3737348,476.8400009,909.564631,409.9678882,606.9474194,693.0044762,422.4429859,629.4436151,559.0559677,785.0211388,1019.326402
RAPGEF4,14.60726411,4.802088453,4.550000009,3.563426566,15.58072734,18.90147673,12.3411756,4.141597901,9.938583396,9.475524876,31.27144646,14.7728464
MAP3K20,2702.34386,2224.327372,4232.410008,3423.562073,2468.571488,1864.945704,3930.189769,2884.622938,1850.785086,1754.867207,3784.923348,3589.801675
SMPX,0.0,0.0,0.0,2.672569925,0.0,2.100164081,0.9493212,3.106198426,1.104287044,0.0,0.0,3.939425706
FH,1029.812119,950.8135137,1195.740002,1638.285364,1114.9958,968.1756413,2165.401658,2754.162604,1124.164211,1084.000046,1928.046423,1719.559321
SEL1L3,8792.529616,7705.431132,3750.110007,2766.109872,7515.753352,6333.044786,1587.265047,2258.206255,4186.352184,2469.321783,1433.094909,2539.944724
TF,22.95427217,17.28751843,60.97000011,11.58113634,14.60693188,12.60098449,6.645248402,5.176997376,1.104287044,1.895104975,3.23497722,5.90913856
CDV3,6137.137677,7910.960518,4373.460008,5631.104831,5654.83023,6483.206518,4052.652204,4430.474355,5130.517607,6230.157606,3867.95443,4463.369325
MYO15A,12.52051209,6.722923835,10.92000002,6.235996491,6.816568212,3.150246121,13.2904968,8.283195802,7.730009308,12.31818234,19.40986332,17.72741568
ALKBH5,2647.044931,2466.35263,2136.680004,1823.583545,2538.684761,2535.948128,2228.056857,2437.330365,2666.853211,2447.528076,2227.820979,1684.104489
NLRP1,1953.199886,1103.519927,1282.190002,1079.71825,1944.669531,1110.986799,1721.119336,1047.824269,1872.870827,860.3776588,1721.007881,1030.159822
PITPNM3,212.8487055,274.6794595,376.7400007,370.5963629,205.4708418,270.9211664,708.1936154,574.6467088,164.5387696,144.0279781,285.7563211,494.3979261
SPAG7,937.9950308,953.6947668,1140.230002,1259.671291,845.2544583,794.9121046,1471.44786,1887.533243,717.7865786,767.517515,1442.79984,1293.116488
ORC6,34.43140825,32.65420148,59.15000011,313.5815378,29.21386377,35.70278938,240.1782637,295.0888504,32.02432428,39.79720448,88.42271068,168.4104489
ZFHX4,1790.433229,2072.581376,2249.520004,2469.45461,1569.75828,1668.580362,1724.916621,1371.904305,944.1654226,1195.811239,1048.132619,1782.590132
SLC17A6,0.0,0.0,0.0,1.781713283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPA1,1.043376008,5.762506144,13.65000003,0.0,5.842772753,3.150246121,3.797284801,0.0,7.730009308,6.632867413,2.15665148,1.969712853
ZC3HC1,434.0444192,403.3754301,379.4700007,527.3871318,462.552843,452.5853594,531.6198721,631.5936799,509.0763273,564.7412826,435.643599,347.6543186
ESR1,173.2004173,133.498059,46.41000009,33.85255238,159.7024553,106.0582861,23.73303001,15.53099213,96.07297283,72.96154155,43.1330296,15.75770283
RGS17,3.130128023,13.44584767,3.640000007,16.03541955,7.790363671,9.450738364,14.239818,12.4247937,23.19002792,11.37062985,11.86158314,16.74255925
ANGPT2,2.086752015,9.604176906,6.370000012,23.16227268,9.737954589,31.50246121,18.03710281,73.51336274,11.04287044,14.21328731,18.33153758,30.53054922
TMEM101,679.2377809,605.0631451,426.7900008,428.5020446,718.6610487,736.1075104,522.1266601,766.1956117,989.4411915,937.1294103,609.2540431,448.1096741
CD200,324.4899384,425.465037,443.1700008,167.4810486,256.1082057,266.7208383,56.00995082,42.45137848,17.6685927,96.65035374,71.16949884,76.81880127
CCDC80,62015.13976,57562.63429,73553.48014,41776.72221,66351.50118,64734.40755,54965.6975,40879.64208,115326.2174,73699.68493,119538.8782,77635.24725
PSME1,1621.406316,1307.128477,1189.370002,1979.483458,1732.382121,1228.595987,1485.687678,2219.896475,1547.106149,1224.237814,958.6315829,907.0527689
PPP2R3C,827.397174,842.2863147,949.1300018,1056.555977,862.7827766,842.1657965,1131.590871,768.2664106,1030.299812,1192.021029,1152.730216,1077.432931
HAUS4,143.985889,120.0522113,210.2100004,171.9353318,117.8292505,136.5106653,172.7764584,224.6816861,89.44725057,134.5524532,101.3626196,127.046479
JPH4,0.0,0.0,3.640000007,1.781713283,0.0,0.0,0.0,0.0,0.0,0.0,1.07832574,0.984856427
MYH7,16.69401612,2.881253072,20.93000004,5.345139849,15.58072734,3.150246121,0.0,0.0,1.104287044,0.947552488,0.0,0.984856427
SLC7A8,320.3164343,418.7421131,348.5300007,87.30395087,376.8588426,392.7306831,289.5429661,137.7081302,443.9233917,483.2517687,166.062164,224.5472653
OSGEP,318.2296823,276.6002949,379.4700007,339.4163804,356.409138,302.4236277,388.2723709,529.0891318,352.267567,251.1014092,397.9021981,365.3817343
SLC22A17,620.8087245,702.0653319,739.8300014,461.4637403,783.9053444,1011.229005,880.0207526,835.5673765,1459.867472,1453.545516,1166.748451,763.2637306
RNF31,334.9236984,333.2649387,316.6800006,522.0419919,306.7455695,337.076335,381.6271225,571.5405103,303.6789371,333.5384756,369.8657288,366.3665907
SCFD1,2373.680417,2665.159092,2103.920004,2309.991272,2459.807329,2673.508875,2429.312951,1554.134612,3442.062716,3414.979165,3261.935364,2786.158831
G2E3,508.1241157,525.3484768,533.260001,633.3990721,464.5004339,467.286508,551.5556174,349.9650226,505.7634662,552.4231003,475.5416514,591.8987124
HECTD1,6669.259441,6593.267446,6772.220013,6824.852731,6734.769394,6385.548888,6715.498171,4105.358919,7196.638666,7352.059751,8004.411968,7609.000752
HNRNPC,4004.477117,4007.823023,4453.540008,5795.022453,4010.0897,3702.589275,6892.071914,9414.887428,4833.464392,4068.790382,5593.275614,5412.770921
RPGRIP1,0.0,1.920835381,0.910000002,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,1.07832574,0.0
SUPT16H,1052.766392,822.1175432,3118.570006,3474.340902,991.3237771,748.7084949,3156.492991,2940.53451,647.1122078,589.3776473,3116.361389,3004.796958
TOX4,2236.99816,2216.64403,1763.580003,2168.345066,2348.794647,2425.689514,2098.949174,2474.604746,3029.059362,3258.633005,2087.638633,2002.213115
GEMIN2,272.321138,257.3919411,168.3500003,218.2598772,226.8943419,259.370264,161.384604,202.9382971,242.9431497,260.5769341,161.748861,153.6376025
